Act Title,Act No,Act Year,Act Link,full_text,is_repealed
"কেবল টেলিভিশন নেটওয়ার্ক পরিচালনা আইন, ২০০৬",৩৮,২০০৬,http://bdlaws.minlaw.gov.bd/act-949.html,http://bdlaws.minlaw.gov.bd/act-print-949.html,False
"তথ্য ও যোগাযোগ প্রযুক্তি আইন, ২০০৬",৩৯,২০০৬,http://bdlaws.minlaw.gov.bd/act-950.html,http://bdlaws.minlaw.gov.bd/act-print-950.html,False
"এশিয়ান ইউনিভার্সিটি ফর উইমেন আইন, ২০০৬",৪০,২০০৬,http://bdlaws.minlaw.gov.bd/act-951.html,http://bdlaws.minlaw.gov.bd/act-print-951.html,False
"বাংলাদেশ শ্রম আইন, ২০০৬",৪২,২০০৬,http://bdlaws.minlaw.gov.bd/act-952.html,http://bdlaws.minlaw.gov.bd/act-print-952.html,False
"রংপুর কারমাইকেল বিশ্ববিদ্যালয় আইন, ২০০৬",৪৫,২০০৬,http://bdlaws.minlaw.gov.bd/act-953.html,http://bdlaws.minlaw.gov.bd/act-print-953.html,False
"বরিশাল বিশ্ববিদ্যালয়  আইন, ২০০৬",৪৬,২০০৬,http://bdlaws.minlaw.gov.bd/act-954.html,http://bdlaws.minlaw.gov.bd/act-print-954.html,False
"সিলেট কৃষি বিশ্ববিদ্যালয় আইন, ২০০৬",৪৭,২০০৬,http://bdlaws.minlaw.gov.bd/act-955.html,http://bdlaws.minlaw.gov.bd/act-print-955.html,False
"কারাগারে আটক সাজাপ্রাপ্ত নারীদের বিশেষ সুবিধা আইন, ২০০৬",৪৮,২০০৬,http://bdlaws.minlaw.gov.bd/act-956.html,http://bdlaws.minlaw.gov.bd/act-print-956.html,False
"নির্দিষ্টকরণ (সম্পূরক) (২০০৬-০৭ অর্থ বৎসর) আইন, ২০০৯",১,২০০৯,http://bdlaws.minlaw.gov.bd/act-1000.html,http://bdlaws.minlaw.gov.bd/act-print-1000.html,False
"নির্দিষ্টকরণ (২০০৭-০৮ অর্থ বৎসর) আইন, ২০০৯",২,২০০৯,http://bdlaws.minlaw.gov.bd/act-1001.html,http://bdlaws.minlaw.gov.bd/act-print-1001.html,False
"নির্দিষ্টকরণ (সম্পূরক) (২০০৭-০৮ অর্থ বৎসর) আইন, ২০০৯",৩,২০০৯,http://bdlaws.minlaw.gov.bd/act-1002.html,http://bdlaws.minlaw.gov.bd/act-print-1002.html,False
"নির্দিষ্টকরণ (২০০৮-০৯ অর্থ বৎসর) আইন, ২০০৯",৪,২০০৯,http://bdlaws.minlaw.gov.bd/act-1003.html,http://bdlaws.minlaw.gov.bd/act-print-1003.html,False
"নির্বাচন কমিশন সচিবালয় আইন, ২০০৯",৫,২০০৯,http://bdlaws.minlaw.gov.bd/act-1004.html,http://bdlaws.minlaw.gov.bd/act-print-1004.html,False
"ভোটার তালিকা আইন, ২০০৯",৬,২০০৯,http://bdlaws.minlaw.gov.bd/act-1005.html,http://bdlaws.minlaw.gov.bd/act-print-1005.html,False
"মানিলণ্ডারিং প্রতিরোধ আইন, ২০০৯  [রহিত]",৮,২০০৯,http://bdlaws.minlaw.gov.bd/act-1006.html,http://bdlaws.minlaw.gov.bd/act-print-1006.html,True
"অর্থ (২০০৭-২০০৮ অর্থ বৎসর) আইন, ২০০৯",৯,২০০৯,http://bdlaws.minlaw.gov.bd/act-1007.html,http://bdlaws.minlaw.gov.bd/act-print-1007.html,False
"অর্থ (২০০৮-২০০৯ অর্থ বৎসর) আইন, ২০০৯",১০,২০০৯,http://bdlaws.minlaw.gov.bd/act-1008.html,http://bdlaws.minlaw.gov.bd/act-print-1008.html,False
"সন্ত্রাস বিরোধী আইন, ২০০৯",১৬,২০০৯,http://bdlaws.minlaw.gov.bd/act-1009.html,http://bdlaws.minlaw.gov.bd/act-print-1009.html,False
"ট্রেডমার্ক আইন, ২০০৯",১৯,২০০৯,http://bdlaws.minlaw.gov.bd/act-1010.html,http://bdlaws.minlaw.gov.bd/act-print-1010.html,False
"তথ্য অধিকার আইন, ২০০৯",২০,২০০৯,http://bdlaws.minlaw.gov.bd/act-1011.html,http://bdlaws.minlaw.gov.bd/act-print-1011.html,False
"সিলেট মহানগরী পুলিশ আইন, ২০০৯",২৩,২০০৯,http://bdlaws.minlaw.gov.bd/act-1012.html,http://bdlaws.minlaw.gov.bd/act-print-1012.html,False
"বরিশাল মহানগরী পুলিশ আইন, ২০০৯",২৪,২০০৯,http://bdlaws.minlaw.gov.bd/act-1013.html,http://bdlaws.minlaw.gov.bd/act-print-1013.html,False
"ভোক্তা অধিকার সংরক্ষণ আইন, ২০০৯",২৬,২০০৯,http://bdlaws.minlaw.gov.bd/act-1014.html,http://bdlaws.minlaw.gov.bd/act-print-1014.html,False
"গ্রাম সরকার (রহিতকরণ) আইন, ২০০৯",২৮,২০০৯,http://bdlaws.minlaw.gov.bd/act-1041.html,http://bdlaws.minlaw.gov.bd/act-print-1041.html,False
"বেগম রোকেয়া বিশ্ববিদ্যালয়, রংপুর আইন, ২০০৯",২৯,২০০৯,http://bdlaws.minlaw.gov.bd/act-1015.html,http://bdlaws.minlaw.gov.bd/act-print-1015.html,False
"বাংলাদেশ ইউনিভার্সিটি অব প্রফেশনালস আইন, ২০০৯",৩০,২০০৯,http://bdlaws.minlaw.gov.bd/act-1016.html,http://bdlaws.minlaw.gov.bd/act-print-1016.html,False
"পদ্মা বহুমুখী সেতু প্রকল্প (ভূমি অধিগ্রহণ) আইন, ২০০৯",৩১,২০০৯,http://bdlaws.minlaw.gov.bd/act-1017.html,http://bdlaws.minlaw.gov.bd/act-print-1017.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০০৯",৩৫,২০০৯,http://bdlaws.minlaw.gov.bd/act-1018.html,http://bdlaws.minlaw.gov.bd/act-print-1018.html,False
"অর্থ আইন, ২০০৯",৩৬,২০০৯,http://bdlaws.minlaw.gov.bd/act-1019.html,http://bdlaws.minlaw.gov.bd/act-print-1019.html,False
"নির্দিষ্টকরণ আইন, ২০০৯",৩৭,২০০৯,http://bdlaws.minlaw.gov.bd/act-1020.html,http://bdlaws.minlaw.gov.bd/act-print-1020.html,False
"সরকারি অর্থ ও বাজেট ব্যবস্থাপনা আইন, ২০০৯",৪০,২০০৯,http://bdlaws.minlaw.gov.bd/act-1021.html,http://bdlaws.minlaw.gov.bd/act-print-1021.html,False
"বাংলাদেশ টেলিভিশনের জন্য টেরেস্ট্রিয়াল টেলিভিশন সম্প্রচার সুবিধা সংরক্ষণ আইন, ২০০৯",৪৪,২০০৯,http://bdlaws.minlaw.gov.bd/act-1022.html,http://bdlaws.minlaw.gov.bd/act-print-1022.html,False
"জাতীয় মানবাধিকার কমিশন আইন, ২০০৯",৫৩,২০০৯,http://bdlaws.minlaw.gov.bd/act-1023.html,http://bdlaws.minlaw.gov.bd/act-print-1023.html,False
"স্থানীয় সরকার (পৌরসভা) আইন, ২০০৯",৫৮,২০০৯,http://bdlaws.minlaw.gov.bd/act-1024.html,http://bdlaws.minlaw.gov.bd/act-print-1024.html,False
"মোবাইল কোর্ট আইন, ২০০৯",৫৯,২০০৯,http://bdlaws.minlaw.gov.bd/act-1025.html,http://bdlaws.minlaw.gov.bd/act-print-1025.html,False
"স্থানীয় সরকার (সিটি কর্পোরেশন) আইন, ২০০৯",৬০,২০০৯,http://bdlaws.minlaw.gov.bd/act-1026.html,http://bdlaws.minlaw.gov.bd/act-print-1026.html,False
"স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯",৬১,২০০৯,http://bdlaws.minlaw.gov.bd/act-1027.html,http://bdlaws.minlaw.gov.bd/act-print-1027.html,False
"জাতির পিতার পরিবার-সদস্যগণের নিরাপত্তা আইন, ২০০৯ [রহিত]",৬৩,২০০৯,http://bdlaws.minlaw.gov.bd/act-1028.html,http://bdlaws.minlaw.gov.bd/act-print-1028.html,True
"মৎস্যখাদ্য ও পশুখাদ্য আইন, ২০১০",২,২০১০,http://bdlaws.minlaw.gov.bd/act-1029.html,http://bdlaws.minlaw.gov.bd/act-print-1029.html,False
"জাতীয় পরিচয় নিবন্ধন আইন, ২০১০",৩,২০১০,http://bdlaws.minlaw.gov.bd/act-1030.html,http://bdlaws.minlaw.gov.bd/act-print-1030.html,False
"নভোথিয়েটার আইন, ২০১০",৭,২০১০,http://bdlaws.minlaw.gov.bd/act-1031.html,http://bdlaws.minlaw.gov.bd/act-print-1031.html,False
"বাংলাদেশ হাই-টেক পার্ক কর্তৃপক্ষ আইন, ২০১০",৮,২০১০,http://bdlaws.minlaw.gov.bd/act-1032.html,http://bdlaws.minlaw.gov.bd/act-print-1032.html,False
"জাতীয় বিজ্ঞান ও প্রযুক্তি জাদুঘর আইন, ২০১০",৯,২০১০,http://bdlaws.minlaw.gov.bd/act-1033.html,http://bdlaws.minlaw.gov.bd/act-print-1033.html,False
"ন্যাশনাল ইনস্টিটিউট অব বায়োটেকনোলজি আইন, ২০১০",১০,২০১০,http://bdlaws.minlaw.gov.bd/act-1034.html,http://bdlaws.minlaw.gov.bd/act-print-1034.html,False
"বাংলাদেশ ন্যাশনাল সায়েন্টিফিক এন্ড টেকনিক্যাল ডকুমেন্টেশন সেন্টার (ব্যান্সডক) আইন, ২০১০",১১,২০১০,http://bdlaws.minlaw.gov.bd/act-1035.html,http://bdlaws.minlaw.gov.bd/act-print-1035.html,False
"বীমা উন্নয়ন ও নিয়ন্ত্রণ কর্তৃপক্ষ আইন,২০১০",১২,২০১০,http://bdlaws.minlaw.gov.bd/act-1036.html,http://bdlaws.minlaw.gov.bd/act-print-1036.html,False
"বীমা আইন, ২০১০",১৩,২০১০,http://bdlaws.minlaw.gov.bd/act-1037.html,http://bdlaws.minlaw.gov.bd/act-print-1037.html,False
"মৎস্য হ্যাচারি আইন, ২০১০",১৪,২০১০,http://bdlaws.minlaw.gov.bd/act-1042.html,http://bdlaws.minlaw.gov.bd/act-print-1042.html,False
"ক্ষুদ্র নৃ-গোষ্ঠী সাংস্কৃতিক প্রতিষ্ঠান আইন, ২০১০",২৩,২০১০,http://bdlaws.minlaw.gov.bd/act-1043.html,http://bdlaws.minlaw.gov.bd/act-print-1043.html,False
"চার্টার্ড সেক্রেটারীজ আইন, ২০১০",২৫,২০১০,http://bdlaws.minlaw.gov.bd/act-1045.html,http://bdlaws.minlaw.gov.bd/act-print-1045.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০১০",২৯,২০১০,http://bdlaws.minlaw.gov.bd/act-1046.html,http://bdlaws.minlaw.gov.bd/act-print-1046.html,False
"বাংলাদেশ পর্যটন সংরক্ষিত এলাকা ও বিশেষ পর্যটন অঞ্চল আইন, ২০১০",৩১,২০১০,http://bdlaws.minlaw.gov.bd/act-1047.html,http://bdlaws.minlaw.gov.bd/act-print-1047.html,False
"নির্দিষ্টকরণ আইন, ২০১০",৩৪,২০১০,http://bdlaws.minlaw.gov.bd/act-1048.html,http://bdlaws.minlaw.gov.bd/act-print-1048.html,False
"বেসরকারী বিশ্ববিদ্যালয় আইন, ২০১০",৩৫,২০১০,http://bdlaws.minlaw.gov.bd/act-1057.html,http://bdlaws.minlaw.gov.bd/act-print-1057.html,False
"বাংলাদেশ পর্যটন বোর্ড আইন, ২০১০",৩৭,২০১০,http://bdlaws.minlaw.gov.bd/act-1050.html,http://bdlaws.minlaw.gov.bd/act-print-1050.html,False
"বাংলাদেশ গ্যাস আইন, ২০১০",৪০,২০১০,http://bdlaws.minlaw.gov.bd/act-1052.html,http://bdlaws.minlaw.gov.bd/act-print-1052.html,False
"বাংলাদেশ অর্থনৈতিক অঞ্চল আইন, ২০১০",৪২,২০১০,http://bdlaws.minlaw.gov.bd/act-1053.html,http://bdlaws.minlaw.gov.bd/act-print-1053.html,False
"ইপিজেড শ্রমিক কল্যাণ সমিতি ও শিল্প সম্পর্ক আইন, ২০১০ [রহিত]",৪৩,২০১০,http://bdlaws.minlaw.gov.bd/act-1054.html,http://bdlaws.minlaw.gov.bd/act-print-1054.html,True
"রিয়েল এস্টেট উন্নয়ন ও ব্যবস্থাপনা আইন, ২০১০",৪৮,২০১০,http://bdlaws.minlaw.gov.bd/act-1055.html,http://bdlaws.minlaw.gov.bd/act-print-1055.html,False
"বাংলাদেশ টেক্সটাইল বিশ্ববিদ্যালয় আইন, ২০১০",৪৯,২০১০,http://bdlaws.minlaw.gov.bd/act-1056.html,http://bdlaws.minlaw.gov.bd/act-print-1056.html,False
"পণ্যে পাটজাত মোড়কের বাধ্যতামূলক ব্যবহার আইন, ২০১০",৫৩,২০১০,http://bdlaws.minlaw.gov.bd/act-1058.html,http://bdlaws.minlaw.gov.bd/act-print-1058.html,False
"বিদ্যুৎ ও জ্বালানীর দ্রুত সরবরাহ বৃদ্ধি (বিশেষ বিধান) আইন, ২০১০ [রহিত]",৫৪,২০১০,http://bdlaws.minlaw.gov.bd/act-1059.html,http://bdlaws.minlaw.gov.bd/act-print-1059.html,True
"প্রবাসী কল্যাণ ব্যাংক আইন, ২০১০",৫৫,২০১০,http://bdlaws.minlaw.gov.bd/act-1060.html,http://bdlaws.minlaw.gov.bd/act-print-1060.html,False
"পরিবেশ আদালত আইন, ২০১০",৫৬,২০১০,http://bdlaws.minlaw.gov.bd/act-1061.html,http://bdlaws.minlaw.gov.bd/act-print-1061.html,False
"জলবায়ু পরিবর্তন ট্রাস্ট আইন, ২০১০",৫৭,২০১০,http://bdlaws.minlaw.gov.bd/act-1062.html,http://bdlaws.minlaw.gov.bd/act-print-1062.html,False
"পারিবারিক সহিংসতা (প্রতিরোধ ও সুরক্ষা) আইন, ২০১০",৫৮,২০১০,http://bdlaws.minlaw.gov.bd/act-1063.html,http://bdlaws.minlaw.gov.bd/act-print-1063.html,False
"আন্তজার্তিক মাতৃভাষা ইনস্টিটিউট  আইন, ২০১০",৫৯,২০১০,http://bdlaws.minlaw.gov.bd/act-1064.html,http://bdlaws.minlaw.gov.bd/act-print-1064.html,False
"বাংলাদেশ মেডিকেল ও ডেন্টাল কাউন্সিল আইন, ২০১০",৬১,২০১০,http://bdlaws.minlaw.gov.bd/act-1065.html,http://bdlaws.minlaw.gov.bd/act-print-1065.html,False
"বালুমহাল ও মাটি ব্যবস্থাপনা আইন, ২০১০",৬২,২০১০,http://bdlaws.minlaw.gov.bd/act-1066.html,http://bdlaws.minlaw.gov.bd/act-print-1066.html,False
"বর্ডার গার্ড বাংলাদেশ আইন, ২০১০",৬৩,২০১০,http://bdlaws.minlaw.gov.bd/act-1067.html,http://bdlaws.minlaw.gov.bd/act-print-1067.html,False
"জাতীয় ক্রীড়াসেবী কল্যাণ ফাউন্ডেশন আইন, ২০১১",৩,২০১১,http://bdlaws.minlaw.gov.bd/act-1068.html,http://bdlaws.minlaw.gov.bd/act-print-1068.html,False
"উদ্ভিদ সংগনিরোধ আইন, ২০১১",৫,২০১১,http://bdlaws.minlaw.gov.bd/act-1070.html,http://bdlaws.minlaw.gov.bd/act-print-1070.html,False
"জনস্বার্থ সংশ্লিষ্ট তথ্য প্রকাশ (সুরক্ষা প্রদান) আইন, ২০১১",৭,২০১১,http://bdlaws.minlaw.gov.bd/act-1072.html,http://bdlaws.minlaw.gov.bd/act-print-1072.html,False
